Chi_tieu,Gia_tri,Don_vi
Cung cấp dịch vụ môi giới,199966271892,VND
Cung cấp dịch vụ môi giới,51090780523,VND
Bà Nguyễn Thị Ngọc Tuyền,25827171079,VND
Cung cấp dịch vụ môi giới,5811807680,VND
Cung cấp dịch vụ môi giới,151260206,VND
Cung cấp dịch vụ môi giới,30000000,VND
Cung cấp dịch vụ khác,569176108,VND
Nam Việt,36000000000,VND
Ông Nguyễn Văn Văn,30000000000,VND
Cho vay,10600000000,VND
Cho vay,5000000000,VND
Ký quỹ môi giới,2055750000000,VND
Tạm hoàn lại tiền thu hộ chủ đầu tư,1173468057975,VND
Lãi cho vay,3582562767,VND
Hà An,202155405,VND
"Tiền đặt cọc, ký quỹ dự án",555897318077,VND
Ký quỹ môi giới dự án,235000000000,VND
Ký quỹ cung cấp dịch vụ môi giới dự án,176366864269,VND
Ký quỹ cung cấp dịch vụ môi giới dự án,214767609763,VND
Ký quỹ cung cấp dịch vụ môi giới dự án,113700000000,VND
Ký quỹ cung cấp dịch vụ môi giới dự án,53324685564,VND
Hoàn trả bất động sản đã mua,6375925836,VND
Ký quỹ môi giới dự án,87745000000,VND
Tạm hoàn lại tiền thu hộ chủ đầu tư,26896334123,VND
Ký quỹ môi giới dự án,31114000000,VND
Lãi cho vay,25801212,VND
Gớp vốn theo HĐHTKD,1015472100,VND
Ký quỹ môi giới dự án,300000000,VND
"Tiền đặt cọc, ký quỹ dự án",3300000000,VND
Chi hộ,11464234440,VND
"Tiền đặt cọc, ký quỹ dự án",1300000000,VND
Trả trước tiền mua đất,55152361777,VND
Trả trước tiền mua đất,20540000000,VND
Dịch vụ môi giới,17550460284,VND
Chuyển nhượng BĐS,1467321279,VND
Chi phí thuê văn phòng,1763315763,VND
"Bán căn hộ, nhà phố và đất nền",749252742,VND
Chi phí điện nước,500668,VND
Dịch vụ xây dựng,6937790382,VND
Trả trước tiền mua căn hộ,1888191712,VND
Phí dịch vụ,313000000,VND
Góp vốn theo HĐHTKD,99913184000,VND
Thu hộ theo Hợp đồng kýquỹ cung cấp dịch vụ môigiới dự án,46341371973,VND
Thu hộ theo Hợp đồng kýquỹ cung cấp dịch vụ môigiới dự án,49746209180,VND
Thu hộ theo Hợp đồng kýquỹ cung cấp dịch vụ môigiới dự án,17013874652,VND
Thu hộ theo Hợp đồng kýquỹ cung cấp dịch vụ môigiới dự án,5425500000,VND
Doanh thu quản lý,8535927286,VND
"Tiền điện, nước",1472306822,VND
Lãi vay,1984006848,VND
Lãi vay,433972603,VND
"Đặt cọc, ký quỹ",550000000,VND
Góp vốn theo HĐHTKD,2684210525,VND
