Chi_tieu,Gia_tri,Don_vi
Tài sản thiếu chờ xử lý,3508248253,%
Trả trước cho người bán ngắn hạn,168146568334,%
Công ty CP Đầu tư Thành An,144000000000,%
Công ty Luật TNHH Key Việt Nam,10000000000,%
Công ty TNHH Đầu tư và Thương mại Topcare,10000000000,%
Công ty CP TM đầu tư và xây dựng Thành Đông,1835234949,%
Các đối tượng khác,2311333385,%
Trả trước cho người bán dài hạn,276802833054,%
Công ty CP Đầu tư và Xây lắp Thương mại BMC Hà Nội,66000000000,%
Công ty CP Đầu tư và Tư vấn Liên Việt,145000000000,%
Công ty CP BSC Việt Nam,20934944173,%
Công ty CP Đầu tư Phát triển Gia Định,4850000000,%
Công ty CP Đầu tư PVR Hà Nội,40017888881,%
TAI CÔNG TY CỔ PHẦN ĐẦU TƯ ĐẠI DƯƠNG THẢNG LONG,724244431445,%
Phải thu ngắn hạn của khách hàng,51429931445,%
Quách Tuấn Anh,103800000,%
Lê Tiến Ngọc,7011231770,%
Nguyễn Thị Dung,2165900000,%
Hà Văn Thẩm,2148999675,%
Công ty CP Đầu tư và tư vấn Liên Việt,40000000000,%
Công ty Cổ phần Đầu tư và xây dựng Sông Đà,672814500000,%
