Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,337523115217,VND
"Ký cược, ký quỹ",462918800,VND
Tạm ứng,15972405539,VND
Phải thu khác,321087790878,VND
"- Lãi tiền gửi, tiền cho vay",1628703215,VND
- Công ty Cổ phần Dịch vụHỗ trợ và Phát triển Đầu tư -IOC,14663642060,VND
- Phải thu ứng tiền cho cáccá nhân tại Công ty CPViptour - Togi,46240000000,VND
- Bà Nguyễn Thị Dung,53200000000,VND
- Cá nhân (1),177067736498,VND
- Phải thu khác,28287709105,VND
Dài hạn,290030854410,VND
"Ký cược, ký quỹ",110557304230,VND
- Ngân hàng TMCP CôngThương Việt Nam - Chinánh Ba Đình (2),105400000000,VND
- Các đối tượng khác,5157304230,VND
Phải thu khác,179473550180,VND
- Công ty TNHH VNT (3),78027802500,VND
- Công ty Licogi 19 (4),57000000000,VND
- Công ty Cổ phần Giày davà Mây mặc xuất khẩu (5),44383247680,VND
- Các khoản phải thu khác,62500000,VND
