Chi_tieu,Gia_tri,Don_vi
a) Các khoản phải thu khác ngắn hạn,721334994610,VND
Công ty Cổ phần Bình Dương Xanh (i),270150000000,VND
Chi phí sử dụng vốn từ các hợp đồng hỗ trợ vốn (ii),133741372949,VND
Công ty TNHH Phát triển Thương mại và Đầu tư Việt Nam (iii),56768170073,VND
Công ty Cổ phần Đầu tư Lam Hồng (iv),35515056108,VND
Công ty Cổ phần Đầu tư và Xây dựng Bảo Minh (v),28002299999,VND
Công ty TNHH VNT (vi),25953058678,VND
Ngân hàng Thương mại Cổ phần Độ Nhất (vii),10010000000,VND
Bà Nguyễn Thị Xuyên (viii),6737500000,VND
Dự án “Khu nhà ở Cán bộ công nhân viên Trung ương Hội Liên hiệp phụ nữ” (ix),3175790000,VND
Các đối tượng phải thu khác (xi),151281746803,VND
b) Tạm ứng cho nhân viên,46013988386,VND
"c) Các khoản ký quỹ, kỹ cược ngắn hạn",113077085000,VND
Công ty TNHH VNT (xii),60000000000,VND
Sở Tài chính tỉnh Quảng Ninh (xiii),51000000000,VND
c) Phải thu khác ngắn hạn các bên liên quan (xem Thuyết minh số 38),87741823166,VND
