Chi_tieu,Gia_tri,Don_vi
Phải thu về cho vay ngắn hạn,1143933229981,VND
Công ty CP TM & Đầu tư Mạnh Hà,480782169169,VND
Công ty CP Đầu tư và Thương mại Vneco Hà Nội,370150060812,VND
Công ty TNHH Gió Hát,199001000000,VND
Công ty CP Bảo Linh,75000000000,VND
Công ty CP Đầu tư Phát triển Phú Nguyên,19000000000,VND
Phải thu ngắn hạn của khách hàng,81273856974,VND
Công ty CP Robot Tosy,27823311313,VND
Công ty CP Đầu tư và Xây dựng Sông Đà,20635963722,VND
Công ty TNHH TMDV & SX Phi Kha Miền Bắc,5344267999,VND
Công ty CP Vinafacade,5522659768,VND
Công ty CP Đầu tư Văn Phú Building,5707549314,VND
Công ty TNHH Vật Tư Kim Khí Hưng Yên,5096125835,VND
