Chi_tieu,Gia_tri,Don_vi
a) Các khoản phải thu khác ngắn hạn,721768382993,VND
Công ty CP Bình Dương Xanh (1),270150000000,VND
Chi phí sử dụng vốn từ các hợp đồng hỗ trợ vốn (2),140826522947,VND
Công ty TNHH Phát triển Thương mại và Đầu tư Việt Nam (3),56768170073,VND
Công ty Cổ phần đầu tư Lam Hồng (4),35515056108,VND
Công ty CP Đầu tư và Xây dựng Bảo Minh (5),28002299999,VND
Công ty TNHH VNT (6),25953058678,VND
Ngân hàng Thương mại Cổ phần Độ Nhất (7),10010000000,VND
Bà Nguyễn Thị Xuyên (8),6737500000,VND
"Dự án ""Khu nhà ở Cán bộ công nhân viên Trung ương hội liên hiệp phụ nữ"" (9)",3175790000,VND
Các đối tượng phải thu khác,144629985188,VND
b) Tạm ứng cho nhân viên,43780400460,VND
"c) Các khoản ký quỹ, ký cược ngắn hạn",111262835000,VND
Công ty TNHH VNT (10),60000000000,VND
Sở tài chính tỉnh Quảng Ninh (11),51000000000,VND
Ký quỹ ký cược ngắn hạn khác,262835000,VND
