Chi_tieu,Gia_tri,Don_vi
Phải thu khách hàng,1678450000,VND
Công ty Cổ phần Bất động sản Thái An,1630600000,VND
Tổng Công ty Thăng Long - CTCP,47850000,VND
Phải thu khác,6169481551,VND
Công ty Cổ phần Bất động sản Thái An,101264800,VND
Tổng Công ty Thăng Long - CTCP,6068216751,VND
Phải trả người bán,109775333206,VND
Công ty Cổ phần Bất động sản Thái An,404962605,VND
Tổng Công ty Thăng Long - CTCP,109370370601,VND
Vay và nợ,94568822742,VND
Phạm Quang Dũng,81661528255,VND
Trần Thanh Long,9907294487,VND
Nguyễn Trung Tiến,3000000000,VND
