Chi_tieu,Gia_tri,Don_vi
Vay ngân hàng,262972828352,VND
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Hải Dương (i),93200000000,VND
- Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Hải Dương (ii),81465767990,VND
- Ngân hàng TMCP Xăng dầu Petrolimex - Chi nhánh Hải Dương (iii),53639822862,VND
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Sở Giao dịch 1 (iv),34667237500,VND
Vay cá nhân,21000000000,VND
- Nguyễn Thanh Hằng (v),21000000000,VND
Vay tổ chức (vi),149690000000,VND
Cty TNHH Dương Phạm Investment,50000000000,VND
Cty TNHH đầu tư Việt Và Dương,50000000000,VND
Cty TNHH đầu tư Trung và Hòa,49690000000,VND
Trái phiếu phát hành (vii),327912500000,VND
