Chi_tieu,Gia_tri,Don_vi
Nhận ứng trước tiềnmua hàng hóavà dịch vụ,772641,Nghin VND
TỔNG CỘNG,772641,Nghin VND
Bà Võ Thị Mỹ Hạnh,36000000,Nghin VND
Bà Võ Thị Mỹ Hạnh,1488000,Nghin VND
Công ty TNHH Hoàng Anh Gia Lai Vientiane,22769750,Nghin VND
Bà Đoàn Thị Nguyên Nguyên,15000000,Nghin VND
Ông Nguyễn Anh Hòa,10000000,Nghin VND
Ông Đoàn Nguyên Đức,9966667,Nghin VND
Công ty TNHH MTV Kinh doanh Xuất nhập khẩuHoàng Anh Gia Lai,9408242,Nghin VND
Công ty Cổ phần GỗHoàng Anh Gia Lai,7422950,Nghin VND
Phó Tổng Giám đốc,6535000,Nghin VND
Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu,1812809,Nghin VND
Các công ty khác,2806287,Nghin VND
TỔNG CỘNG,123209705,Nghin VND
Ông Đoàn Nguyên Đức,180000000,Nghin VND
Hợp tác kinh doanh,105000000,Nghin VND
TỔNG CỘNG,285000000,Nghin VND
