Chi_tieu,Gia_tri,Don_vi
a) Ngắn hạn,38255676534,VND
- Tài sản thừa chờ giải quyết,172739856,VND
"- BHXH, BHYT, BHTN, KPCĐ",1266182511,VND
"- Nhận ký quỹ, ký cược ngắn hạn;",7834847715,VND
- Phải trả khoản nhận hợp tác kinh doanh,26454531642,VND
Công ty Cổ phần Đầu tư Dũng Tâm (i),10000000000,VND
Công Ty CP Đầu Tư Thương Mại Hoa Sen Việt Nam (ii),30000000,VND
Ông Nguyễn Ngọc Bích (iii),7000000000,VND
Ông Phạm Vũ Hà (iv),7450000000,VND
Lãi phải trả về hợp đồng hợp tác đầu tư,1974531642,VND
"- Cổ tức, lợi nhuận phải trả",16588900,VND
- Phải trả khác,2510785910,VND
b) Dài hạn,14023415744,VND
"- Nhận ký quỹ, ký cược dài hạn",1684417950,VND
"- Các khoản phải trả, phải nộp khác",2338997794,VND
- Phải trả khoản nhận hợp tác kinh doanh,10000000000,VND
Công ty Cổ phần Phát triển Bất động sản DPV (v),10000000000,VND
