Chi_tieu,Gia_tri,Don_vi
Cổ phiếu đã niêm yết trên sản,5715014,VND
Cổ phiếu giao dịch trên sản Upcom,1185887500,VND
Đầu tư vào trải phiếu,51206726000,VND
Trải phiếu CTGL2129008 (**),51206726000,VND
Ngắn hạn,1976817919794,VND
- Tiền gửi có kỳ hạn (1),551017100000,VND
- Trái phiếu,55000000000,VND
- Chứng chỉ tiền gửi (2),327812000000,VND
- Các khoản đầu tư khác (3),1042988819794,VND
+ Công Ty CP đầu tư Thương Mại Hoa Sen Việt nam,136701166298,VND
+ Ông Nguyễn Ngọc Bích,135925459944,VND
+ Ông Cao Trọng Hoan,190026234800,VND
+ Công ty CP Đầu tư Trí Việt,109850000000,VND
+ Bà Lê Hồng Phương,68003958752,VND
+ Công ty Cổ phần Đầu tư và Thương mại Phố Hiển Việt Nam (đối tên từ Công ty Cổ phần Đầu tư và Phát triển Nông sản Hưng Yên),245385000000,VND
+ Đối tượng khác,157097000000,VND
