Chi_tieu,Gia_tri,Don_vi
Tài sản thừa chờ giải quyết,172739856,%
"Kinh phí công đoàn, BHXH, BHYT, BHTN",2621248602,%
Công ty TNHH Đầu tư và Phát triển Thương mại Minh Tâm - Lãi vay phải trả,71255890,%
"Nhận ký quỹ, ký cược ngắn hạn",286489736,%
"Cổ tức, lợi nhuận phải trả",83802660,%
Phải trả về hợp đồng hợp tác đầu tư,72275791859,%
Ông Nguyễn Duy Thanh (ii),6775791859,%
Công ty TNHH Kinh doanh Thương mại TĐN Việt Nam (iii),9000000000,%
Công ty Cổ phần Đầu tư Nông nghiệp Thịnh Vượng (iv),51700000000,%
Công ty TNHH Đầu tư và Phát triển Thương mại Minh Tâm (iv),4800000000,%
Phải trả lợi nhuận hợp đồng hợp tác đầu tư,1908150000,%
Công ty Cổ phần Đầu tư Nông nghiệp Thịnh Vượng,1847130822,%
Công ty TNHH Đầu tư và Phát triển Thương mại Minh Tâm,61019178,%
Các khoản phải trả ngắn hạn khác,2224202305,%
