Chi_tieu,Gia_tri,Don_vi
Đầu tư vào cổ phiếu,12881573987,VND
Cổ phiếu đã niêm yết trên sản,10301398104,VND
Cổ phiếu giao dịch trên sản Upcom,2580175883,VND
Đầu tư vào trái phiếu,29756849319,VND
Trái phiếu chuyển đổi Công ty CP đầu tư thương mại Hoa Sen Việt Nam (**),29756849319,VND
Ngắn hạn,2285545862356,VND
- Tiền gửi có kỳ hạn (1),437110454794,VND
- Trái phiếu (4),560051712818,VND
- Chứng chỉ tiền gửi (2),499900000000,VND
- Các khoản đầu tư khác (3),788483694744,VND
+ Công Ty CP đầu tư Thương,120410000000,VND
+ Ông Nguyễn Ngọc Bích,135925459944,VND
+ Ông Cao Trọng Hoan,186285234800,VND
+ Công ty CP Đầu tư Trí Việt,53515000000,VND
+ Công ty CP Crystal Bay,30000000000,VND
+ Công ty CP Đầu tư và Phát triển Nông sản Hưng Yên,241173000000,VND
+ Đối tượng khác,21175000000,VND
Dài hạn,58760000000,VND
Trái phiếu (4),1000000000,VND
Ông Cao Trọng Hoan (3),57760000000,VND
