Chi_tieu,Gia_tri,Don_vi
Phải thu về hợp tác đầu tư,2631253158375,VND
Công ty Cổ phần Đầu tư Thương mại Hoa Sen Việt Nam (a),607080000000,VND
Công ty Cổ phần Đầu tư và Thương mại Phố Hiến Việt Nam (a),617620000000,VND
Công ty Cổ phần Đầu tư Trí Việt (a),302985000000,VND
Công ty Cổ phần Đầu tư và Thương mại Trống Đồng (a),361840000000,VND
Công ty Cổ phần Thương mại Dịch vụ và Đầu tư KVN Việt Nam (a),48500000000,VND
Công ty Cổ phần Đầu tư và Khoáng sản Hợp Thành (a),65000000000,VND
Ông Cao Trọng Hoan (c),228228158375,VND
Bà Lê Minh Anh (d),200000000000,VND
Ông Ngạc Văn Lượng (d),200000000000,VND
Phải thu hợp tác kinh doanh,23086692908,VND
Công ty Cổ phần Dược phẩm Amigo Việt Nam (b),23086692908,VND
