Chi_tieu,Gia_tri,Don_vi
Đầu tư nằm giữ đến ngày đáo hạn,1030772776078,VND
Ngắn hạn,1030772776078,VND
- Tiền gửi có kỳ hạn (i),562360000000,VND
- Các khoản đầu tư khác (ii),468412776078,VND
+ Khoản đầu tư vào tổ chức,468197632350,VND
Công ty Cổ Phần FIT COSMETICS,33411632350,VND
Công ty CP Đầu Tư Thương Mại Hoa Sen Việt Nam,421086000000,VND
Công ty Cổ phần FIT Consumer,4500000000,VND
Công ty cổ phần Today Cosmetics,9200000000,VND
+ Khoản đầu tư vào cá nhân,215143728,VND
Nguyễn Trương Ban,215143728,VND
