Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,116846698169,VND
Tạm ứng,15513000000,VND
Đặng Văn Hảo (1),8000000000,VND
Nguyễn Minh Hải (1),7300000000,VND
Các đối tượng khác,213000000,VND
"Cẩm cố, ký cược, ký quỹ",6191355652,VND
Ngắn hàng TMCP Đầu tư và Phát triển Việt Nam - CN,1000000000,VND
Công ty Vật liệu xây dựng và Xây lắp thương mại BMC (3),5100000000,VND
Các đối tượng khác,91355652,VND
Phải thu khác,94942272920,VND
Công ty CP Đầu tư và Phát triển du lịch Văn Đồn (4),27500000000,VND
Công ty CP Đầu tư và Phát triển Phú Quốc (5),2000000000,VND
Công ty CP Phát triển nhà và đô thị Phú Quốc (6),61920000000,VND
Các đối tượng khác,3522272920,VND
Dự nợ phải trả khác,200069597,VND
Dài hạn,16141420000,VND
Phải thu khác,16141420000,VND
Ban đến bù GPMB Quốc Oai (7),16141420000,VND
