Chi_tieu,Gia_tri,Don_vi
a) Ngắn hạn,41264674059,VND
Công ty Cổ phần Tư vấn xây dựng A2Z,2794496852,VND
Công ty CP Đầu tư và xây dựng ICV Việt Nam,1324856876,VND
Công ty Quản lý và Sửa chữa đường bộ Đắc Lắc,3399652533,VND
Công ty Cổ phần Cầu đường 19,4059173165,VND
Công ty cổ phần tư vấn xây dựng Hoàng Long,348000000,VND
Công ty Cổ phần Sông Đà 10,5082418376,VND
Công ty TNHH thu phí tự động VECT,558010000,VND
Nguyễn Tuấn Phong,400000000,VND
Công ty cổ phần quản lý và khai thác đường cao tốc Đẻo Cả,700000000,VND
Đối tượng khác b) Dài hạn,22598066257,VND
