Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,1044149773455,VND
Khách hàng Dự án chung cư Vũng Tàu Gateway,648602083855,VND
Khách hàng Dự án Khu căn hộ Cao cấp DIC Phoenix,157294923630,VND
Khách hàng Dự án Khu đô thị mới Nam Vĩnh Yên (i),111733041827,VND
Công ty Cổ phần Đầu tư Phát triển Thiên Tân (ii),59000000000,VND
Khách hàng Dự án Khu Trung tâm Chí Linh – Vũng Tàu,22545436041,VND
Khách hàng Dự án Thủy Tiên,13042715822,VND
Công ty Cổ phần DCP Châu Á,9176047500,VND
Công ty Cổ phần DIC Số 4,314197913,VND
Dài hạn,8318000000,VND
Ông Lê Văn Hường,8318000000,VND
TỔNG CỘNG,1052467773455,VND
Dự phòng phải thu dài hạn khó đòi,-8318000000,VND
GIÁ TRỊ THUÀN,1044149773455,VND
Trong đó:Các bên khác,1028077932093,VND
Các bên liên quan (Thuyết minh – TM số 31),16071841362,VND
