Chi_tieu,Gia_tri,Don_vi
- Công ty CP Lương thực Hậu Giang,148305994939,VND
- Công ty CP Thương mại Thủy sản Á Châu,6362314131,VND
- Công ty TNHH MTV Hòa Tân Lộc,80441237737,VND
Công ty TNHH XNK Thương mại Dịch vụ Võ Thị Thu Hà,139584956215,VND
- Công ty TNHH Đầu tư Bình Lợi,12709500000,VND
- Công ty CP Thịnh Phát Kon Tum,77481437313,VND
- Công ty TNHH Lương thực V.A.P,10033561582,VND
- Univen Pte Ltd Singapore,11400266000,VND
- Công ty TNHH TM XNK Hiệp Tài,9017732212,VND
- DNTN Chữ Tín,7143695622,VND
- Ông Mai Hữu Út,7193017400,VND
- Ông Nguyễn Thành Hiếu,5332294200,VND
- Công ty TNHH Phương Huệ,6019436767,VND
- Công ty Cổ phần Lúa Vàng,3400000000,VND
- M.H Trading SDN BHD,6846801000,VND
AMZ Capital SDN BHD,5980230000,VND
- Sima marketing pte ltd,16861205941,VND
- Các đối tượng khác,58085747816,VND
- Tài sản thiếu chờ xử lý,661975531134,VND
\( \sqrt{(1.273.130.402.092)} \),1274174960009,VND
