Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,941283317787,VND
Nam Vĩnh Yên,301913033179,VND
Cao cấp DIC Phoenix (*),268776436753,VND
Khách hàng Dự án Khu Trung tâm Chí Linh,23528032041,VND
Khách hàng Dự án Thủy Tiên,13235275947,VND
Công ty Cổ phần DCP Châu Á,9176047500,VND
Công ty Cổ phần DIC Số 4,3382402000,VND
Dải hạn,8318000000,VND
Ông Lê Văn Hường,8318000000,VND
TỔNG CỘNG,949601317787,VND
Dự phòng phải thu khó đòi,-16856010431,VND
GIÁ TRỊ THUÀN,932745307356,VND
Các bên khác,901411617044,VND
Các bên liên quan (Thuyết minh – TM số 33),31333690312,VND
