Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,2483205493736,VND
Trả trước cho các cá nhân đề nhận chuyển nhượng vốn và dự án,521254951040,VND
- Bà Nguyễn Thị Xuân Diễm (i),300000000000,VND
- Ông Võ Ngọc Châu (ii),170254951040,VND
- Ông Nguyễn Cao Tiến (iii),51000000000,VND
Trả trước cho các nhà thầu xây dựng,956623922522,VND
- Công ty Cổ phần Đầu tư và Phát triển hạ tầng 620,163560951842,VND
- Công ty Cổ phần Xây dựng và Đầu tư Lộc Phát,320598936192,VND
- Liên danh Công ty Cổ phần Đầu tư và Phát triển Hạ tầng 620 và Công ty Cổ phần Xây Dụng và Đầu Tư Lộc Phát,293583363579,VND
- Công ty TNHH Xây dựng Thương mại Dịch vụ Hợp Nhất,50390721493,VND
- Công ty Cổ phần Xây dựng TC Bình Định,89035287780,VND
- Công ty TNHH TM DV VT XD Giao thông T&T,39454661636,VND
Trả trước khác,1005326620174,VND
- Tổng Công ty Cổ phần Đền Bù Giải tỏa (iv),178934648207,VND
- Công ty Cổ phần Đức Khải (v),70228366367,VND
- Công ty Cổ phần Kinh doanh và Dịch vụ Bất Đông sản Realty Holdings (vi),267629183632,VND
- Công ty Cổ phần Đầu tư Địa Ốc Đại Quang Minh (vii),472500000000,VND
- Khách hàng khác,16034421968,VND
