Chi_tieu,Gia_tri,Don_vi
- Ông Phạm Thừa Tự,280000000,VND
- Công ty TNHH SX-XD-TM Đại Dương,300000000,VND
- Công ty TNHH Trồng rừng Trường Thành Oji,28920848000,VND
- Công ty Cổ phần Quản lý Cụm CN Trường Thành - Ea H'leo,19000000000,VND
- Hàng đang đi trên đường,2732646344,VND
"- Nguyên vật liệu, phụ liệu",1301584803379,VND
"- Công cụ, dụng cụ",2076601172,VND
- Chi phí sản xuất kinh doanh dở dang,807072248779,VND
- Thành phẩm,121037297205,VND
- Hàng hóa,51340052703,VND
- Hàng gửi bán,57460046564,VND
- Dự phòng giảm giá hàng tồn kho,-46447532540,VND
