Chi_tieu,Gia_tri,Don_vi
a) Ngắn hạn,404339772954,VND
Bên Khác,247391026620,VND
Công ty Quản lý và Sửa chữa đường bộ Đắc Lắc,3399652533,VND
Công ty Cổ phần Xây dựng Đẻo cả (Tên cũ: Công ty CP ĐTXD Hải Thạch),177848367430,VND
Công ty Cổ phần Xây dựng Cầu đường 19,5159490529,VND
Công ty Cổ phần Sông Đà 10,5082418376,VND
Công ty TNHH thu phí tự động VECT,907780000,VND
Công ty CTGT 503 Đà Nẵng,215066430,VND
Công ty TNHH MTV kiểm định KTAT đầu khí Việt Nam - PVEIC,354000000,VND
Công ty Cổ phần QL & XD ĐB QNĐN,249999800,VND
Tổng đội Thanh niên xung phong Nông nghiệp 4,219676656,VND
Xỉ nghiệp đầu tư và phát triển khu CN Bắc Chu Lai,278976912,VND
Đối tượng khác,53675597954,VND
Bên liên quan : (*),156948746334,VND
Công ty Cổ phần Tư vấn xây dựng A2Z,6656906673,VND
Công ty Cổ phần BOT Trung Lương-Mỹ Thuận,270000000,VND
Công ty Cổ phần Tư vấn Xây dựng Hoàng Long,822000000,VND
Công ty Cổ phần Đầu tư BOT Đẻo Cả Khánh Hòa,8018141334,VND
Công ty Cổ phần Quản lý và Khai thác đường Cao tốc Đẻo Cả,700000000,VND
Công ty Cổ phần tập đoàn Đẻo Cá,140481698327,VND
