Chi_tieu,Gia_tri,Don_vi
Công ty CP Đầu tư & Phát triển DVCT CC ĐLGL,1536000000,VND
Công ty CP DV CTCC Đức Long Bảo Lộc,2691290376,VND
Công ty TNHH Đức Long Dung Quát,36733307611,VND
Công ty TNHH Cung ứng Vật tư Nguyên liệu Tây Nguyê,385686709514,VND
Công ty TNHH Phú Thành Gia Pleiku,2055375000,VND
Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,9757690000,VND
Công ty CP Đầu tư & Phát triển DVCT CC ĐLGL,381818184,VND
Công ty CP Đầu tư & Phát triển DVCT CC ĐLGL,217331180000,VND
Công ty TNHH Phú Thành Gia Pleiku,42269496000,VND
Công ty TNHH Phú Thành Gia Pleiku,19235724545,VND
Công ty CP Đầu tư & Xây dựng Đức Long Gia Lai,15371607444,VND
Công ty TNHH Phú Thành Gia Pleiku,11956869050,VND
Công ty CP Đầu tư - Xây Dụng Vạn Gia Long,288724110,VND
Công ty CP Tư vấn Xây dựng Giao thông Gia Lai,225036000,VND
