Chi_tieu,Gia_tri,Don_vi
- Vốn góp của chủ sở hữu+ Vốn góp đầu năm,3000000000000,VND
+ Vốn góp cuối năm,3000000000000,VND
- Số lượng cổ phiếu đăng ký phát hành,300000000,Co phieu
- Số lượng cổ phiếu đã bán ra công chúng,300000000,Co phieu
+ Cổ phiếu phổ thông,300000000,VND
- Số lượng cổ phiếu được mua lại,1,Co phieu
+ Cổ phiếu phổ thông,1,VND
- Số lượng cổ phiếu đang lưu hành,299999999,Co phieu
+ Cổ phiếu phổ thông,299999999,VND
Tại Công ty Cổ phần Tập đoàn Đại Dương,2583167950399,VND
Phải thu về cho vay ngắn hạn,1143933229981,VND
Công ty Cổ phần Thương mại & Đầu tư Mạnh Hà,480782169169,VND
Công ty Cổ phần đầu tư và Thương mại Vneco Hà Nội,370150060812,VND
Công ty TNHH Gió Hát,199001000000,VND
Công ty Cổ phần Bảo Linh,75000000000,VND
Công ty Cổ phần Đầu tư Phát triển Phú Nguyên,19000000000,VND
Phải thu ngắn hạn của khách hàng,81273856974,VND
Công ty Cổ phần Robot Tosy,27823311313,VND
Công ty Cổ phần đầu tư và xây dựng Sông Đà,20635963722,VND
Công ty TNHH Thương mại Dịch vụ & Sản xuất Phi Kha Miền Bắc,5344267999,VND
Công ty Cổ phần Vinafacade,5522659768,VND
Công ty Cổ phần Đầu tư Văn Phú Building,5707549314,VND
Công ty TNHH Vật Tư Kim Khí Hưng Yên,5096125835,VND
Công ty Cổ phần truyền thông TVSHOPPING,2337931029,VND
Công ty Cổ phần Bán lẻ và Quản lý Bất động sản Đại Dương,3492500351,VND
Nguyễn Thị Tuyết,2500000000,VND
Các đối tượng khác,2813547643,VND
Phải thu ngắn hạn khác,919801317758,VND
Lưu Duy Hưng,835000000,VND
Nguyễn Thị Dung,5365828037,VND
Dương Thủy Chi,577400136,VND
Công ty Cổ phần Bình Dương Xanh,270150000000,VND
Công ty TNHH VNT,181971117854,VND
Công ty TNHH Phát triển Thương mại và Đầu tư Việt Nam,56768170073,VND
Công ty Cổ phần đầu tư và Thương mại Vneco Hà Nội,58929396402,VND
Công ty Cổ phần Thương mại & Đầu tư Mạnh Hà,40928235832,VND
Công ty TNHH Gió Hát,22866062385,VND
Công ty Cổ phần Bảo Linh,7236369444,VND
Công ty Cổ phần Đầu tư Phát triển Phú Nguyên,7085149998,VND
Công ty Cổ phần Đầu tư và Xây lắp Thương mại BMC Hà Nội,28002299999,VND
Đầu tư vào Dự án 317 Trường Chinh của Cty BMC,904349500,VND
Công ty Cổ phần Đầu Tư Lam Hồng,35515056108,VND
DA 25 Trần Khánh Dur - Bộ Tư Lệnh Bộ Đội Biên Phòng,2132720000,VND
