Chi_tieu,Gia_tri,Don_vi
Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,631258758390,VND
Công ty TNHH Saigontel Long An,50000000000,VND
Công ty Cổ phần Khu Công nghiệp Sài Gòn - Nhơn Hội,461450000000,VND
Ông Nguyễn Hoàng Kỳ Lân,232460000000,VND
Công ty Cổ phần Đầu tư Sài Gòn – Đà Nẵng,205521929893,VND
Công ty Cổ phần Đầu tư Bất động sản Saigontel,81725952708,VND
Công ty Cổ phần Đầu tư Vũng Tàu,45250000000,VND
Công ty Cổ phần Đầu tư Khu Công nghiệp Lê Minh Xuân 2,1700000000,VND
TỔNG CỘNG,1709366640991,VND
Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,678131813181,VND
Công ty TNHH Saigontel Long An,158460000000,VND
Công ty Cổ phần Khu Công nghiệp Sài Gòn - Nhơn Hội,143000000000,VND
Công ty Cổ phần Đầu tư Sài Gòn – Đà Nẵng,117521929895,VND
Công ty Cổ phần Đầu tư Khu Công nghiệp Lê Minh Xuân 2,1700000000,VND
TỔNG CỘNG,1098813743076,VND
Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,439000000000,VND
Công ty Cổ phần Đầu tư Sài Gòn - Đà Nẵng,85000000000,VND
TỔNG CỘNG,524000000000,VND
