Chi_tieu,Gia_tri,Don_vi
Phải thu về hợp tác đầu tư,2958575412135,VND
Công ty Cổ phần Đầu tư Thương mại Hoa Sen Việt Nam (a),589267000000,VND
Công ty Cổ phần Đầu tư và Thương mại Phố Hiến Việt Nam (a),786620000000,VND
Công ty Cổ phần Đầu tư Trí Việt (a),376285000000,VND
Công ty Cổ phần Đầu tư và Thương mại Trống Đồng (a),305625000000,VND
Công ty Cổ phần Thương mại Dịch vụ và Đầu tư KVN Việt Nam (a),136520000000,VND
Công ty Cổ phần Đầu tư và Khoáng sản Hợp Thành (a),38811780821,VND
Công ty Cổ phần Dược phẩm Amigo Việt Nam (a),25000000000,VND
Ông Cao Trọng Hoan (b),237540895370,VND
Công ty Cổ phần Nông nghiệp Mùa Xuân Hậu Giang,196776000,VND
Công ty TNHH Đầu tư Phát triển kinh doanh Tân An (c),233883500000,VND
Công ty TNHH Dịch vụ Đầu tư Việt Hoàng (c),70000000000,VND
Ông Nguyễn Văn Đạt (c),22900000000,VND
