Chi_tieu,Gia_tri,Don_vi
Công ty Cổ phần Đầu tư và phát triển Phú Quốc,4979983836,VND
Công ty Cổ phần Xây dựng C.E.O,6923842,VND
Công ty Cổ phần Phát triển Nhà và Đô thị Phú Quốc,1770180000,VND
Công ty Cổ phần Du lịch C.E.O,130993455,VND
Đỗ Văn Tiến,2837466900,VND
Công ty Cổ phần Đầu tư và phát triển Phú Quốc,64971617500,VND
Công ty Cổ phần Xây dựng C.E.O,1351156,VND
Công ty Cổ phần Phát triển Nhà và Đô thị Phú Quốc,10196667,VND
Công ty Cổ phần Du lịch C.E.O,19560359,VND
Công ty Cổ phần Du lịch C.E.O,590564694,VND
Công ty Cổ phần Xây dựng C.E.O,28685099375,VND
Công ty TNHH C.E.O Quốc tế,86700000000,VND
Trường Cao đẳng Đại Việt,3142499999,VND
Công ty Cổ phần Phát triển dịch vụ C.E.O,1600000000,VND
