Chi_tieu,Gia_tri,Don_vi
"Phải thu ngắn hạn về cung cấp SP, dịch vụ",253486932170,VND
Công ty CP Đầu tư Phát triển XD Số 1,23716352,VND
Công ty CP ĐtPTXD (DIC) Số 2,552000,VND
Công ty CP Bất Đông Sản DIC,299677500,VND
Công ty Cổ Phần Vina Đại Phước,77485045,VND
Công ty CP Đầu tư Phát triển XD-Bê Tông,89405388,VND
Công ty CP Đầu tư phát triển Phương Nam,1039018514,VND
Công ty CP Đầu Tư Việt Thiên Lâm,199363995196,VND
Công ty CP DIC Số 4,52500000000,VND
Công ty TNHH J&D Đại An,93082175,VND
Phải thu của khách hàng dài hạn,168674434812,VND
Công ty CP Đầu tư Việt Thiên Lâm,119618397118,VND
Ông Phan Văn Bình,20369021195,VND
