Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,1504320548,Nghin VND
Nhận góp vốn từ các cổ đông (*),1197000000,Nghin VND
Công ty Cổ phần Hưng Thắng Lợi,500000000,Nghin VND
Ông Nguyễn Thanh Quang,232335000,Nghin VND
Ông Nguyễn Mạnh Hùng,232330000,Nghin VND
Bà Vũ Thị Thủy Hương,232335000,Nghin VND
Lãi vay,211263641,Nghin VND
Mượn tiền,85750000,Nghin VND
Cổ tức phải trả,4506440,Nghin VND
Phải trả khác,5800467,Nghin VND
Dài hạn,678380824,Nghin VND
Lãi vay,678380824,Nghin VND
TỔNG CỘNG,2182701372,Nghin VND
Phải trả các bên khác,1139678635,Nghin VND
Phải trả ngắn hạn bên liên quan(Thuyết minh số 25),696748336,Nghin VND
Phải trả dài hạn bên liên quan(Thuyết minh số 25),346274401,Nghin VND
