Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,586908739945,VND
Tạm ứng,7064737993,VND
Đặng Văn Hảo,4897244237,VND
Các đối tượng khác,2167493756,VND
"Cầm cố, ký cược, ký quỹ",175610847902,VND
Công ty Vật liệu xây dựng và Xây lắp thương mại BMC (1),5100000000,VND
Công ty CP Đầu tư Việt Nam (2),170000000000,VND
"Các khoản ký quỹ, ký cược khác",510847902,VND
Phải thu khác,404233154050,VND
Phải thu về tiền bồi thường hỗ trợ và tái định cư DA khu đô thị - Du lịch Đường Bảo - Bãi Trường - Phú Quốc,10610917700,VND
Phải thu về hoạt động hợp tác đầu tư,372798805681,VND
Công ty CP Đầu tư thương mại dịch vụ Đức Trí Tín (3),26274845011,VND
Công ty CP Đức Trí Tín Phú Quốc (4),111823365981,VND
Công ty CP Đức Trí Tín Phú Quốc (5),234700594689,VND
Lãi dự thu,7336440151,VND
Các khoản phải thu khác,13486990518,VND
Dài hạn,6669767924,VND
"Ký quỹ, ký cược dài hạn",3011723300,VND
Phải thu khác,3658044624,VND
Ban đến bù GPMB Quốc Oai,1692084000,VND
