Chi_tieu,Gia_tri,Don_vi
a) Ngắn hạn,1440262277327,VND
+ Công ty Mua Bán Điện - Tập Đoàn Điện Lục Việt Nam,46408909966,VND
+ Công ty CP Xuất Khẩu Thủy Hải Sản Sạch,17796711000,VND
+ Công ty CP SATRA Thái Sơn,6974620468,VND
+ Công ty TNHH MTV Kiểm Định & Đầu Tư Toàn Cầu,210304909219,VND
+ Công ty CP Dầu cá Châu Á,240448210256,VND
+ Hợp Tác Xã Nười Trồng Thủy Sân - Chợ Mới,13070615674,VND
+ Khách hàng khác b) Dải hạn,905258300744,VND
a) Ngắn hạn,1000000000,VND
+ Phan Văn A (*) b) Dải hạn,1000000000,VND
