Chi_tieu,Gia_tri,Don_vi
Công ty Cổ phần Đầu tư Xây dựng Cao su,8752000000,VND
Công ty TNHH SXTMDV Hữu Nghị,7843792484,VND
Công ty CP Chứng khoán Delta,5984360000,VND
Công ty CP Giấy Ưu Việt,7320890684,VND
Công ty Vật liệu Xây dựng Xây lắp Bộ thương mại,5007361732,VND
Công ty TNHH MTV Thương mại Vận tải Duy,5806301264,VND
Công ty CP Kết nối Tân Trung Thành,4262586793,VND
Công ty CP SX - XNK Lâm sản và hàng tiểu thủ,3870681600,VND
Ông Đỗ Minh Tiến,4454245322,VND
Romi Spot,3829122900,VND
Công ty TNHH MTV Thủy Trâm,4346605839,VND
Công ty TNHH MTV Lâm nghiệp Phúc Thịnh Kiên Giang,2531929310,VND
Phạm Duy Mai,2382064541,VND
Xí nghiệp tư doanh Hoàng Nam,2179391892,VND
Công ty TNHH Ngôi sao Mê Kông,2140926587,VND
Các khách hàng cho vay sáp nhập từ Công ty Tài chính TNHH MTV Cao su Việt Nam (1),681188071741,VND
Các khoản cho vay theo hình thức Repo cổ phiếu sáp nhập từ Công ty Tài chính TNHH MTV Cao su Việt Nam (2),51736359215,VND
Các đối tượng công nợ khác,166410408707,VND
Tổng cộng,1062387731520,VND
Tổng số dư nợ cho vay,732924430956,VND
Lãi dự thu (*),2040276494911,VND
Giá trị tài sản thể chấp trong các hợp đồng cho vay,1441543902861,VND
"+ Bất động sản, phương tiện vận tải, máy móc thiết bị",1247742337861,VND
+ Tài sản cơ quan thi hành án đang giữ,2206740000,VND
+ Tài sản chưa đăng ký giao dịch đảm bảo,191594825000,VND
