Chi_tieu,Gia_tri,Don_vi
• Công ty CP Tổ Châu (1),111398962950,VND
• Công ty CP Lương thực Hậu Giang(2),118525526500,VND
• Công ty CP Thương mại Thùysản Á Châu(3),6362314131,VND
• Công ty TNHH MTV HòaTân Lộc(4),81523855425,VND
• Công ty TNHH XNKThương mại Dịch vụ VõThị Thu Hà(5),146760477715,VND
• Công ty TNHH Đầu tư BìnhLợi(6),12709500000,VND
• Công ty CP Thịnh Phát KonTum(7),77481437313,VND
• Công ty TNHH Lương thựcV.A.P (8),11049991330,VND
• Công ty CP Lương thực TPHồ Chí Minh,27361723614,VND
• Univen Pte Ltd Singapore,10540142885,VND
• Công ty TNHH TM XNKHiệp Tài,9017732212,VND
• DNTN Chữ Tín,7173695622,VND
• Ông Mai Hữu Út,7193017400,VND
• Ông Nguyễn Thành Hiếu,5332294200,VND
• Công ty TNHH Phương Huệ,6200736550,VND
"• Seahorse Venture 8, Inc",3702804450,VND
• Công ty Cổ phần Lúa Vàng,3400000000,VND
• DNTN Hồng Gẩm,3122377000,VND
• Các đối tượng khác,27281293828,VND
