Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,33907372490,VND
Kinh phí công đoàn,123305281,VND
"Nhận ký quỹ, ký cược ngắn hạn",20328170334,VND
Công ty CP Đầu tư và Kinh doanh bắt động sản Hải Phát (1),11200000000,VND
Nguyễn Văn Giang,1005009636,VND
Công ty CP Senreal (trước đây là Công ty CP Đức Trí Tín Phú Quốc),5000000000,VND
Các đối tượng khác,3123160698,VND
"Các khoản phải trả, phải nộp khác",13455896875,VND
Nhân viên công ty (thuế TNCN),113084863,VND
Công ty CP Senreal (trước đây là Công ty CP Đức Trí Tín Phú Quốc) (3),3383281000,VND
Công ty CP Phát triển nhà và đồ thị Phú Quốc (4),6536958902,VND
Các đối tượng khác,3422572110,VND
Dài hạn,10352572723,VND
"Nhận ký quỹ, ký cược dài hạn",4436428641,VND
Công ty TNHH Roche Việt Nam,532569805,VND
Công ty TNHH DKSH Việt Nam - Chi nhánh Hà Nội,1958930767,VND
Phạm Thị Miền,730000000,VND
Các đối tượng khác,1214928069,VND
"Các khoản phải trả, phải nộp khác",5916144082,VND
Phí bảo trì Dự án Chi Đông,1321506153,VND
Phí bảo trì dự án nhà ở xã hội,3080936427,VND
Các đối tượng khác,1513701502,VND
