Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,975234300554,VND
Phải thu khách hàng Dự án Khu căn hộCao cấp DIC Phoenix (*),367743105401,VND
Phải thu khách hàng Dự án Khu Đô thị mớiNam Vĩnh Yên,424717918211,VND
Công ty Cổ phần DCP Châu Á,63709082663,VND
Ban Quản lý Dự án Sở Xây dựngTỉnh Bà Rịa - Vũng Tàu,27577446473,VND
Phải thu khách hàng Dự án Khu Đô thị Chí Linh,22736281041,VND
Paragon Đại Phước,20510373702,VND
Phải thu khách hàng Dự án Thủy Tiên,13514369947,VND
Công ty Cổ phần Đầu tư Nam Phan,11000000000,VND
Công ty Cổ phần DIC Số 4,1900000000,VND
Công ty Cổ phần Đầu tư Việt Thiên Lâm,683798626,VND
Dài hạn,8318000000,VND
Ông Lê Văn Hường,8318000000,VND
TỔNG CỘNG,983552300554,VND
GIÁ TRỊ THUẦN,983552300554,VND
Trong đó:Các bên khác,980224774877,VND
Các bên liên quan (Thuyết minh số 29),3327525677,VND
