Chi_tieu,Gia_tri,Don_vi
Công ty CP Đầu tư Văn Phú - Land,3131946837,VND
Công ty CP Tài nguyên và Môi trường Trường Minh,4173090,VND
Công ty CP Đầu tư Văn Phú - IPS,6605212,VND
Công ty CP Đầu tư và Phát triển Thương mại Văn Phú,1191322284,VND
Công ty CP ĐT Văn Phú số 1,19527354012,VND
Công ty CP ĐT Văn Phú số 2,25838103315,VND
Công ty CP Tư vấn Đầu tư và Phát triển kiến trúc I.D.E.A,23232574,VND
Nguyễn Minh Tuấn,1322712000,VND
Hoàng Thị Liên,46726820000,VND
Vũ Thanh Tuấn,9285000000,VND
Tô Như Thắng,360000000,VND
Tạ Hữu Long,45625000000,VND
