Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,797797508301,VND
Phải thu bên khác,695788611272,VND
"- Công ty Cổ phần Đầu tư Bất động sản Thiên Minh (""Thiên Minh"")",344738890572,VND
"- Công ty Cổ phần Đầu tư Danh Khôi Holdings (""Danh Khôi"")",157852595000,VND
- Ông Phạm Thanh Điền,31000000000,VND
"- Công ty Cổ phần Kinh doanh Bất động sản Minh Hoàng (""Minh Hoàng"")",26602528970,VND
"- Công ty Cổ phần Dịch vụ Quản lý Toàn Tâm (""Toàn Tâm"")",21228032000,VND
- Khác,114366564730,VND
Phải thu bên liên quan (Thuyết minh số 29),102008897029,VND
Dài hạn,100000000000,VND
Phải thu bên liên quan (Thuyết minh số 29),100000000000,VND
TỔNG CỘNG,897797508301,VND
Dự phòng phải thu ngắn hạn khó đòi,-3108486026,VND
GIÁ TRỊ THUÀN,894689022275,VND
