Chi_tieu,Gia_tri,Don_vi
Công ty Cổ phần Dịch vụ Kinh Bắc,95818000000,VND
Ông Huỳnh Ngọc Long,300000000000,VND
Công ty Cổ phần Tư vấn và Đầu tư Kinh Bắc,134100000000,VND
Công ty Cổ phần Đầu tư Bất động sản Saigontel,131208219177,VND
Công ty Cổ phần Đầu tư và Phát triển Nhà Máy Điện Sài Gòn- Bình Thuận,127259178083,VND
Tổng Công ty Xây dựng Hà Nội – CTCP,81564939220,VND
Công ty Cổ phần Đầu tư Phát triển Bền vững Evergreen Bắc Giang,75400000000,VND
Công ty Cổ phần Đầu tư Sài Gòn – Huế,72800000000,VND
Công ty Cổ phần Du lịch Sài Gòn – Hàm Tân,54052000000,VND
Công ty Cổ phần Dịch vụ Bưu chính Viễn thông Sài Gòn,28814628546,VND
Công ty Cổ phần Địa ốc Viễn Đông Việt Nam,9707556783,VND
Phải thu về cho vay các công ty khác,20597694234,VND
Phải thu cho vay các bên liên quan(Thuyết minh số 30),1172777398516,VND
TỔNG CỘNG,2304099614559,VND
Dự phòng phải thu khác về cho vay khó đòi,-500000000,VND
Công ty Cổ phần Dịch vụ Kinh Bắc,435473000000,VND
Các bên khác,1000000000,VND
Phải thu cho vay các bên liên quan(Thuyết minh số 30),625000000000,VND
TỔNG CỘNG,1061473000000,VND
