Chi_tieu,Gia_tri,Don_vi
a) Ngắn hạn,2585189975991,VND
- Công ty Cổ phần Đầu tư và Xây dựng Sống Đà (1),672814500000,VND
- Công ty TNHH VNT (2),446716659258,VND
- Công ty Cổ phần Bình Dương Xanh (3),270150000000,VND
"- Dự án ""Xây dựng công viên hồ điều hòa thuộc đô thị Tây Nam Hà Nội"" (4)",72000000000,VND
- Phải thu liên quan đến chi phí hỗ trợ vốn vay (5),140826522947,VND
- Công ty TNHH Phát triển Thương mại và Đầu tư Việt Nam (6),56768170073,VND
- Cơ quan Cảnh sát Điều tra Bộ công an (7),111840134000,VND
- Công ty Cổ phần Đầu tư Lam Hồng (8),35515056108,VND
- Công ty Cổ phần Đầu tư và Xây dựng Báo Minh (9),28002299999,VND
- Ngân hàng Thương mại Cổ phần Độ Nhất (10),10010000000,VND
- Ông Hà Trọng Nam (11),128161447928,VND
- Bà Hứa Thị Bích Hạnh (12),56794444446,VND
- Công ty TNHH Quản lý&Khai thác tài sản Tràng An(13),21106666666,VND
- Công ty Cổ phần Đầu tư và tư vấn tài chính Liên Việt (14),40000000000,VND
- Công ty TNHH Thương mại và Du lịch Tràng Tiền Nha Trang (15),35552260551,VND
- Tạm ứng cho nhân viên,53086431905,VND
- Bà Nguyễn Thị Dung (16),53200000000,VND
- Phải thu ứng tiền mua chứng khoán cho các cá nhân tại Công ty Viptour-Togi (17),46240000000,VND
"- Kỹ quỹ, ký cước",112160076424,VND
Số tài chính Tỉnh Quảng Ninh (18),51000000000,VND
Công ty TNHH VNT (19),60000000000,VND
Đối tượng khác,1160076424,VND
- Phải thu ngắn hạn khác,194245305686,VND
b) Dài hạn,508026848926,VND
- Ông Hà Trọng Nam (11),500000000000,VND
- Các đối tượng khác,8026848926,VND
