Chi_tieu,Gia_tri,Don_vi
a) Ngắn hạn,123607554046,VND
"Kinh phí công đoàn, BHXH, BHYT, BHTN",193641690,VND
"Nhận ký quỹ, ký cược ngắn hạn",119436468063,VND
Đặt cọc thuê nhà tháp C.E.O,2554553369,VND
Trần Ngọc Thảo (1),115756914694,VND
Các đối tượng khác,1125000000,VND
"Các khoản phải trả, phải nộp khác",3224093555,VND
Trung tâm phát triển quỹ đất huyện Quốc Oai (2),2361511922,VND
Các đối tượng khác,862581633,VND
Dư có phải thu khác,753350738,VND
b) Dài hạn,29480573200,VND
"Nhận ký quỹ, ký cược dài hạn",29480573200,VND
Đặt cọc thuê nhà tháp C.E.O,4173649840,VND
Các đối tượng khác,25306923360,VND
