Chi_tieu,Gia_tri,Don_vi
Phải thu các tổ chức và cá nhân khác,13379766914,VND
Tiền lãi cho vay,1199945205,VND
Tạm ứng,1664317052,VND
Đặt cọc,2600000,VND
"Phải thu GENESUS, INC do heo chết Nhập khẩu",4101293725,VND
Phải thu AG WORLD INTERNATIONAL CORP do heo chết nhập khẩu,2408429159,VND
Các khoản phải thu ngắn hạn khác,4003181773,VND
Đặt cọc tiền thuê trại,62970000000,VND
Công ty TNHH Chăn Nuôi Phú Thịnh (1),11280000000,VND
Công ty TNHH Chăn nuôi Công Minh Hòa Hội (2),13440000000,VND
Công ty TNHH MTV Sản xuất Thương Mại Kim Hội (3),11280000000,VND
Công ty TNHH Đầu Tư Lê Hà (4),9000000000,VND
Công ty TNHH Chăn nuôi Bình Sơn (5),8640000000,VND
Bà Mai Thị Thước (6),6030000000,VND
Bà Trần Thị Thu Hương (7),3300000000,VND
Phải thu khác,2520000000,VND
