Chi_tieu,Gia_tri,Don_vi
9.3 Phải thu khác chi tiết theo đối tượng như sauBên liên quan,766392944474,VND
Ông Lê Việt Hải và Bà Bùi Ngọc Mai (*),120000000000,VND
Bà Pham Thị Quốc Hương (*),527058125512,VND
Quản lý chú chốt,21158283442,VND
Công ty CP Đầu tư Địa ốc Tiến Phát,67206743241,VND
Công ty CP Tiến Phát Sanyo Homes,7413092247,VND
Công ty CP Cơ khí và Nhôm kinh Anh Việt,10862438627,VND
Công ty CP Nhà Hòa Bình,5534467809,VND
Công ty CP Trang trí Nội thất Onwa Tech,1940418073,VND
Công ty CP 479 Hòa Bình,2143379760,VND
Công ty CP Đầu tư và Phát triển Hòa Yên,1382536766,VND
Công ty CP Kỹ thuật Jesco Hòa Bình,765730255,VND
Chi nhánh Công ty TNHH Sơn Hòa Bình tại Hưng Yên,194957788,VND
Công ty CP Đầu tư Phát triển Hòa Bình Huế,169519247,VND
Công ty CP Interhouse LA,151669500,VND
Công ty TNHH Tư vấn Thiết kế Hòa Bình,50000000,VND
Công ty TNHH Sơn Hòa Bình,90000000,VND
Công ty CP Đầu tư Xây dựng Hạ tầng Hòa Bình,141882207,VND
Công ty TNHH MTV Pax Sky Sài Gòn,65000000,VND
Công ty TNHH MTV Mây Xây dựng Matec,64700000,VND
Bên khác,695974144361,VND
Công ty CP Tập Đoàn FLC,29527426000,VND
Các đối tượng khác,666446718361,VND
