Chi_tieu,Gia_tri,Don_vi
Công ty Cổ phần Sở giao dịch Hàng hóa Info,471500857,VND
Công ty Cổ phần Truyền thông TV shopping,557377711,VND
Phải thu ngắn hạn các đối tượng khác,1018395119,VND
Phải thu ngắn hạn khác,844370612374,VND
Ông Hà Trọng Nam,586131347928,VND
Bà Hứa Thị Bích Hạnh,56794444446,VND
Công ty TNHH VNT,201200820000,VND
Phải thu ngắn hạn các đối tượng khác,244000000,VND
Phải thu dài hạn khác,6255083564,VND
Đinh Thị Chang Nhung,2868400000,VND
Nguyễn Khoa Điền,3189855564,VND
Đặng Minh Lệ,196828000,VND
Trả trước cho người bán ngắn hạn,86000000,VND
