Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,124318580883,VND
"Kinh phí công đoàn, BHXH, BHYT, BHTN",309616837,VND
"Nhận ký quỹ, ký cược ngắn hạn",120396052087,VND
Đặt cọc thuê nhà tháp CEO,2529137393,VND
Trần Ngọc Thảo (1),115756914694,VND
Các đối tượng khác,2110000000,VND
"Các khoản phải trả, phải nộp khác",3612911959,VND
Trung tâm phát triển quỹ đất huyện Quốc Oai (2),2361511922,VND
Các đối tượng khác,1251400037,VND
Dài hạn,31437847259,VND
"Nhận ký quỹ, ký cược dài hạn",31437847259,VND
Đặt cọc thuê nhà tháp CEO,6214206059,VND
Các đối tượng khác,25223641200,VND
