Chi_tieu,Gia_tri,Don_vi
a) Ngắn hạn,582511875883,VND
Tạm ứng,237458245078,VND
- Bùi Thị Ngọc Linh,1250084147,VND
- Lê Văn Ba,16348184585,VND
- CBCNV khác,219859976346,VND
Phải thu khác,339607537566,VND
Bên khác,339607537566,VND
- Công ty CTTC TNHH MTV NHTMCP Công Thương VN,474400017,VND
- Công ty CP xuất khẩu Thủy Hải Sản Sạch,204000000000,VND
- Cục thuế tỉnh Đồng Tháp hoàn thuế,16000000000,VND
- Huỳnh Phú Cường,20956670000,VND
- Đối tượng khác,98176467549,VND
"Ký cược, ký quỹ",5446093239,VND
b) Dài hạn,31003588834,VND
"Ký cược, ký quỹ",31003588834,VND
