Chi_tieu,Gia_tri,Don_vi
Lãi dự thu tiền gửi có kỳ hạn,795522881,VND
Phải thu về lãi cho vay,88277192486,VND
- Công ty CP Trống rừng & Cây CN DLGL,34119526582,VND
- Công ty CP Đầu tư & KD Bất động sản DLGL,38461111,VND
- DNTN DL Lữ hành & DT Xây dựng NHHTC,974653388,VND
- Công ty CP Chế biến Gỗ DLGL,2189358756,VND
- Công ty CP Đầu tư và Xây dựng DLGL,130631972,VND
- Công ty TNHH MTV Việt Gia Phát,12730194454,VND
- Nguyễn Tân Tiến,16522740586,VND
- Nguyễn Thanh Tâm,12114573480,VND
- Các đối tượng khác,9457052157,VND
Tạm ứng,5163286506,VND
"Ký cược, ký quỹ",131137800,VND
Phải thu khác,7200946446,VND
