Chi_tieu,Gia_tri,Don_vi
- Công ty Cổ phần May Tiến Phát,259950000000,VND
- Công ty Cổ phần Khu Công nghiệp Thành Thành Công,120000000000,VND
- Công ty Cổ phần Đầu tư Xây dựng Hùng Anh,435928509837,VND
- Công ty Cổ phần Đầu tư Xây dựng Hùng Anh Năm,19935000000,VND
- Công ty Cổ phần Đầu tư Kiến trúc Xây dựng Toàn Thịnh Phát,6525694445,VND
- Công ty TNHH Thương mại - Dịch vụ Kinh doanh Địa Оc Việt R.E.M.A.X,50000000000,VND
- Công ty Cổ phần Đầu tư Tín Nghĩa Á Châu,4500000000,VND
- Công ty Cổ phần Đầu tư và Phát triển Tân Sơn Nhất,3000000000,VND
- Công ty Cổ phần Thực phẩm CJ Cầu Tre,20000000000,VND
"- Thái Văn Chuyện, một nhân viên",21500000000,VND
"- Huỳnh Thảo Linh, một nhân viên",50000000000,VND
