Chi_tieu,Gia_tri,Don_vi
a) Ngắn hạn,111956483241,VND
Tài sản thừa chờ giải quyết,3369787227,VND
Kinh phí công đoàn,2391522530,VND
Bảo hiểm xã hội,2575500,VND
Bảo hiểm y tế,209097250,VND
Bảo hiểm thất nghiệp,250000,VND
"Nhận ký quỹ, ký cược ngắn hạn",6212221960,VND
"Cổ tức, lợi nhuận phải trả",1100681000,VND
"Các khoản phải trả, phải nộp khác",98670347774,VND
+ Võ Đức Thảo,3016081994,VND
"+ Các khoản phải trả, phải nộp khác",95654265780,VND
b) Dài hạn,2090000000,VND
"Nhận ký quỹ, ký cược dài hạn",2090000000,VND
