Chi_tieu,Gia_tri,Don_vi
1. Các khoản phải thu bán các khoản đầu tư Trong đó các khoản phải thu về bán các khoản đầu tư không có khả năng thu hồi,53486347570,VND
1. Các khoản phải thu bán các khoản đầu tư Trong đó các khoản phải thu về bán các khoản đầu tư không có khả năng thu hồi,2531847570,VND
"2. Các khoản phải thu và dự thu cổ tức, tiền lãi các khoản đầu tư Trong đó các khoản phải thu và dự thu khóđoi về cổ tức, tiền lãi các khoản đầu tư",133000000,VND
"2. Các khoản phải thu và dự thu cổ tức, tiền lãi các khoản đầu tư Trong đó các khoản phải thu và dự thu khóđoi về cổ tức, tiền lãi các khoản đầu tư",133000000,VND
3. Trả trước cho người bán,21135273595,VND
4. Phải thu các dịch vụ CTCK cung cấp Trong đó phải thu khó đòi các dịch vụ CTCK cung cấp,36101403942,VND
4. Phải thu các dịch vụ CTCK cung cấp Trong đó phải thu khó đòi các dịch vụ CTCK cung cấp,12971609076,VND
5. Phải thu khác Trong đó phải thu khác khó đòi,3002523445,VND
5. Phải thu khác Trong đó phải thu khác khó đòi,388517477,VND
6. Dự phòng phải thu khó đòi,-15922492654,VND
Tổng cộng,97936055898,VND
Dự phòng phải thu bán các tài sản tài chính khó đối- Khách hàng Đặng Văn Sỹ,2531847570,VND
Dự phòng phải thu bán các tài sản tài chính khó đối- Khách hàng Đặng Văn Sỹ,2531847570,VND
"Dự phòng phải thu cổ tức, tiền lãi đến hạn khó đối- Phải thu cổ tức CTCP Công nghệ mới Kim TựTháp Việt Nam",133000000,VND
"Dự phòng phải thu cổ tức, tiền lãi đến hạn khó đối- Phải thu cổ tức CTCP Công nghệ mới Kim TựTháp Việt Nam",133000000,VND
Phải thu các dịch vụ công ty chứng khoán cung cấpkhó đói,12971609076,VND
- CTCP Công nghệ mới Kim Tự Tháp Việt Nam,525000000,VND
- CTCP Thái Hòa,80000000,VND
- Công ty Liên doanh Dược phẩm Éloge FranceViệt Nam,80000000,VND
- CTCP Hàng hải Sài Gòn,270000000,VND
- CTCP VIGLACERA Đông Triều,101000000,VND
- Tổng CTCP Xây dựng điện Việt Nam (Vneco),150000000,VND
- CTCP Thủy điện Quế Phong,142994095,VND
- Phải thu giao dịch ký quỹ quá hạn - khách hàngcá nhân,11622614981,VND
Phải thu khác khó đôi,388517477,VND
- Tiền bán tài sản,309521422,VND
- Phải thu khác,78996055,VND
Tổng cộng,16024974123,VND
