Chi_tieu,Gia_tri,Don_vi
1. Các khoản phải thu bán các tài sản tài chínhTrong đó các khoản phải thu về bản các tài sản tài chính không có khả năng thu hồi (1),300141137920,VND
1. Các khoản phải thu bán các tài sản tài chínhTrong đó các khoản phải thu về bản các tài sản tài chính không có khả năng thu hồi (1),299429263720,VND
"2. Các khoản phải thu và dự thu cổ tức, tiền lãi các tài sản tài chínhTrong đó các khoản phải thu và dự thu khóđời về cổ tức, tiền lãi các tài sản tài chính",1571232877,VND
3. Trả trước cho người bán,31348740192,VND
4. Phải thu các dịch vụ CTCK cung cấpTrong đó phải thu khó đòi các dịch vụ CTCK cung cấp,31161533678,VND
4. Phải thu các dịch vụ CTCK cung cấpTrong đó phải thu khó đòi các dịch vụ CTCK cung cấp,12087959417,VND
5. Phải thu khácTrong đó phải thu khác khó đòi,4513763962,VND
5. Phải thu khácTrong đó phải thu khác khó đòi,521517477,VND
6. Dự phòng phải thu khó đòi,-312038740614,VND
Tổng cộng,56697668015,VND
Dự phòng phải thu bán các tài sản tài chính khô đôi,299429263720,VND
- Khách hàng Đăng Văn Sỹ,2531847570,VND
- Công ty TNHH TMXD Phúc Bảo Minh (1),296897416150,VND
Phải thu các dịch vụ công ty chứng khoán cung cấp khô đôi,12087959417,VND
- CTCP Công nghệ mới Kim Tư Tháp Việt Nam,525000000,VND
- CTCP Thái Hòa,80000000,VND
- Công ty Liên doanh Dược phẩm Éloge France Việt Nam,80000000,VND
- CTCP Hàng hải Sài Gòn,270000000,VND
- Tổng CTCP Xây dựng điện Việt Nam (Vneco),150000000,VND
- Phải thu giao dịch ký quỹ quá hạn - khách hàng cá nhân,10982959417,VND
Phải thu khác khó đôi,521517477,VND
- Tiền bản tài sản,309521422,VND
- Phải thu CTCP Công nghệ mới Kim Tư Tháp Việt Nam,133000000,VND
- Phải thu khác,78996055,VND
Tổng cộng,312038740614,VND
