Chi_tieu,Gia_tri,Don_vi
TAI CÔNG TY CÓ PHẦN TẮP ĐOÀN ĐẠI DƯƠNG,2598197464056,%
Phải thu về cho vay ngắn hạn,1154283169169,%
Công ty CP TM & Đầu tư Mạnh Hà,480782169169,%
Công ty CP đầu tư và Thương mại Vneco Hà Nội,380500000000,%
Công ty TNHH Gió Hát,199001000000,%
Công ty CP Bảo Linh,75000000000,%
Công ty CP Đầu tư Phát triển Phú Nguyên,19000000000,%
Phải thu ngắn hạn của khách hàng,81733555661,%
Công ty CP Robot Tosy,28283010000,%
Công ty CP đầu tư và xây dựng Sông Đà,20635963722,%
Công ty TNHH TMDV & SX Phi Kha Miền Bắc,5344267999,%
Công ty CP Vinafacade,5522659768,%
Công ty CP Đầu tư Văn Phú Building,5707549314,%
Công ty TNHH Vật Tư Kim Khí Hưng Yên,5096125835,%
Công ty CP truyền thông TVSHOPPING,2337931029,%
Công ty CP Bán lẻ và Quản lý Bất động sản Đại Dương,3492500351,%
Nguyễn Thị Tuyết,2500000000,%
Các đối tượng khác,2813547643,%
Phải thu ngắn hạn khác,913723089585,%
Công ty CP Bình Dương Xanh,270150000000,%
Công ty TNHH VNT,181971117854,%
Công ty TNHH Phát triển TM và Đầu tư Việt Nam,56768170073,%
Công ty CP đầu tư và Thương mại Vneco Hà Nội,58929396402,%
Công ty CP TM & Đầu tư Mạnh Hà,40928235832,%
Công ty TNHH Gió Hát,22866062385,%
Công ty CP Bảo Linh,7236369444,%
Công ty CP Đầu tư Phát triển Phú Nguyên,7085149998,%
Công ty CP Đầu tư và Xây lắp Thương mại BMC Hà Nội,28002299999,%
Đầu tư vào Dự án 317 Trường Chinh của Cty BMC,904349500,%
Công ty CP Đầu Tư Lam Hồng,35515056108,%
DA 25 Trần Khánh Dư - Bộ Tư Lệnh Bộ Đội Biên Phòng,2132720000,%
Nguyễn Khoa Điền,45620165000,%
Nguyễn Trịnh Minh Hà,36000000000,%
Đào Thị Diệp Hương,27470959196,%
Nguyễn Thị Xuyên,6737500000,%
Đào Vũ Nguyên,6095864000,%
Trần Thị Thu Hương,2081000000,%
Lê Tiến Ngọc,2679720105,%
Các đối tượng khác,29533550110,%
Chi phí ứng hộ xây dựng chùa An Hà - Tĩnh Bắc Giang,7691868657,%
Ông Hà Văn Thẩm,9750800000,%
Ông Hoàng Văn Tuyến,18500000000,%
Công ty CP Phát triển TM Dịch vụ Hà Thành,409169994,%
Các đối tượng khác,8663564928,%
