Chi_tieu,Gia_tri,Don_vi
Công ty Cổ phần Đầu tư BDS TTCLand Long An,1170000000,VND
Công ty TNHH MTV Đầu tư BDS TTCLand Phú Quốc,30000000,VND
CTCP Đầu tư BDS TTC Land Hưng Điền,10230000000,VND
Công ty Cổ phầnĐịa ốc Kìm Thành,950000004,VND
Công ty Cổ phần Đầu tư Thành Thành Công,16810582387,VND
Công ty Cổ phần Đầu tư Thành Thành Công,13689386900,VND
Công ty Cổ phần Đầu tư Thành Thành Công,40003330,VND
Trần Lam Thông,12216300000,VND
Chi phí lãi vay,21132553558,VND
Thu nhập lãi cho vay,748438499,VND
Trần Lam Thông,76125663,VND
Công ty Cổ phần Xuất Nhập khẩu Bến Tre,470908099,VND
Công ty TNHH MTV Tư vấn Sài Gòn Thương Tín,3089311746,VND
Công ty TNHH MTV Tư vấn Sài Gòn Thương Tín,2927937954,VND
Công ty Cổ phần Thành Thành Nam,57350000000,VND
Công ty Cổ phần Thành Thành Nam,10614904110,VND
Công ty Cổ phần Thành Thành Nam,7048826180,VND
Công ty Cổ phần Thành Thành Nam,500000000,VND
Công ty Cổ phần Thành Thành Nam,383910145,VND
Công ty Cổ phần Toàn Hải Văn,461559484,VND
Công ty Cổ phần Toàn Hải Văn,1748909296,VND
Công ty Cổ phần Du lịch Thành Thành Công,5000000000,VND
Công ty Cổ phần Du lịch Thành Thành Công,1924414883,VND
Công ty Cổ phần Du lịch Thành Thành Công,276164382,VND
Công ty Cổ phần Du lịch Thành Thành Công Lâm Đồng,2184471465,VND
Công ty Cổ phần Du lịch Thành Thành Công Lâm Đồng,15882728,VND
