Chi_tieu,Gia_tri,Don_vi
Công ty Cổ phần Phát triển Đô thị Từ Liêm,128082655725,VND
Ông Lê Thanh Hiền (i),36306208000,VND
Bà Nguyễn Thị Lý (ii),60000000000,VND
Tổng Công ty Xây dựng Cơ điện – Công ty Cổ phần (iii),50000000000,VND
Công ty Cổ phần Tập đoàn Đầu tư Vĩnh Tiến và Bà Nguyễn Thị Trang (iv),50000000000,VND
SunPower Systems International Limited (v),131316123584,VND
Công ty Cổ phần Tập đoàn Toji (v),14372536972,VND
Sở kế hoạch và đầu tư Tỉnh Sóc Trăng (vi),12000000000,VND
Công ty Cổ phần Thủy điện Sông Tranh 3 (vii),11396682779,VND
Công ty Cổ phần Sông Đà 505 (vii),30271371347,VND
Công ty Cổ phần Cơ điện Miền Trung (vii),23164633127,VND
Viện thiết kê điện Quý Dương Trung Quốc (vii),28483294381,VND
Công ty TNHH Kỹ thuật Thương mại Balkan (vii),17905800000,VND
Công ty TNHH Trang trí nội thất Sen,11180931348,VND
AAPC (Thailand) Ltd.,14060643168,VND
Công ty Cổ phần EUROWINDOW,13403518438,VND
Các nhà cung cấp khác,79948577157,VND
