Chi_tieu,Gia_tri,Don_vi
Phải thu các bên liên quan (Xem thuyết minh VII.1d),482023216465,
Phải thu gốc hợp tác đầu tư,467950000000,
Phải thu lợi nhuận hợp tác đầu tư,12731311502,
Phải thu các khoản chi hộ,1341904963,
Phải thu các tổ chức và cá nhân khác,374593134254,
Phải thu gốc hợp tác đầu tư,365595280821,
Công ty Cổ phần Đầu tư và Khoáng sản Hợp Thành\( ^{(i)} \),38811780821,
Công ty TNHH Đầu tư Phát triển kinh doanh Tân An,233883500000,
Công ty TNHH Dịch vụ Đầu tư Việt Hoàng,70000000000,
Nguyễn Văn Đạt,22900000000,
Phải thu lợi nhuận hợp tác đầu tư,7380237398,
Công ty Cổ phần Đầu tư và Khoáng sản Hợp Thành,1823717096,
Công ty TNHH Đầu tư Phát triển kinh doanh Tân An,4139417562,
Công ty TNHH Dịch vụ Đầu tư Việt Hoàng,1020273973,
Nguyễn Văn Đạt,396828767,
"Dự thu lãi tiền gửi có kỳ hạn, lãi trái phiếu",1435740274,
