Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,5457646693,VND
Kinh phí công đoàn,63426170,VND
"Nhận ký quỹ, ký cược ngắn hạn",5128791040,VND
Công ty TNHH Kiến trúc và Xây dựng Samoo Vina,168791040,VND
Công ty TNHH UBA Land,1040000000,VND
Công ty CP Dịch vụ thương mại và Đầu tư Hà Phương,1040000000,VND
Công ty CP Bất động sản Thế Kỳ,2080000000,VND
Công ty CP Đầu tư và Phân phối DTJ,500000000,VND
Các đối tượng khác,300000000,VND
"Các khoản phải trả, phải nộp khác",265429483,VND
Nguyễn Trọng Trực,186269000,VND
Nhân viên công ty (thuế TNCN),64604270,VND
Các đối tượng khác,14556213,VND
