Chi_tieu,Gia_tri,Don_vi
- Phải thu về cổ phần hóa,1546109154,VND
- Phải thu về tạm ứng (1),208599274267,VND
- Phải thu Bà Nguyễn Thị Minh Châu tiền chuyển nhượng khoản đầu tư vào Công ty Cổ Phần Bắt động sản Dapark,6600000000,VND
- Phải thu Ông Huỳnh Văn Nghị,1200000000,VND
- Lãi dự thu,5531150525,VND
- Phải thu Công Ty Cổ Phần May mặc Bình Dương,7101370,VND
- Phải thu Công Ty TNHH MTV Giấy Vĩnh Phú,27086694457,VND
- Phải thu Công ty CP Đầu tư và Phát triển Tân Thành,2827127946,VND
- Phải thu cổ tức và lợi nhuận được chia,236547188690,VND
- Phải thu thuế TNCN,116790846,VND
- Phải thu khác,578675070,VND
