Chi_tieu,Gia_tri,Don_vi
Vay ngắn hạn,516176769096,VND
- Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai,42248000000,VND
- Ngân hàng TMCP DT&PT Việt Nam - CN Gia Lai,240905140000,VND
- Ngân hàng TMCP Ngoại thương Việt Nam - CN Gia Lai,85000000000,VND
- Ngân hàng Phương Đông - CN TPHCM,45000000000,VND
- Công ty CP BOT và BT Đức Long Đắk Nông,53490416380,VND
- Công ty CP BOT và BT Đức Long Gia Lai,41443462370,VND
- Công ty CP Đầu tư và Phát triển Diện Nông Đức Long Gia Lai,8089750346,VND
Các khoản mượn bằng tiền,24247840480,VND
- Công ty CP Dịch vụ Bảo vệ Đức,343861504,VND
- Phan Đình Trung,23000000000,VND
- Các đối tượng khác,903978976,VND
Vay dài hạn đến hạn trả,88464484060,VND
- Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai,2000000000,VND
- Ngân hàng TMCP DT&PT Việt Nam - CN Gia Lai,28300000000,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai,5587254400,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN TP HCM,52221309660,VND
- Ngân hàng TMCP Quốc Dân - Sở giao dịch,355920000,VND
Trái phiếu phát hành đến hạn trả,136374500000,VND
