Chi_tieu,Gia_tri,Don_vi
5.400.000 cổ phần TNAC và9.375.000 cổ phần Công ty Cổ phần Đầu tưPhát triển Tân Sơn Nhất,1425819250000,VND
Công ty Cổ phầnSản Xuất XâyDựng Dịch VụHoa Đồng,287919200000,VND
Từ ngày 11 tháng 7năm 2021 đến ngày 3tháng 12 năm 2021,104420000000,VND
Công ty Cổ phầnThành Thành Nam,88500000000,VND
Từ ngày 29 tháng 1năm 2021 đến ngày 7tháng 8 năm 2021,48000000000,VND
Bà Huỳnh Thảo Linh,41500000000,VND
Từ ngày 13 tháng 8năm 2021 đến ngày29tháng 11 năm 2021,35540000000,VND
Công ty Cổ phầnĐầu tư ThànhThành Công,8580000000,VND
Công ty Cổ phầnĐầutự Kiến trúc XâyDựng ToànThịnh Phát,6525694445,VND
TỔNG CỘNG,2046804144445,VND
