Chi_tieu,Gia_tri,Don_vi
Phải thu các bên liên quan,24066757588,VND
- Công ty CP Dịch vụ Công cộng Đức Long Bảo Lộc,16746045256,VND
- Công ty CP Đầu tư và Phát triển Điện năng ĐLGL,1145951000,VND
- Công ty TNHH Đức Long Dung Quát,4420961332,VND
- Công ty CP Tập đoàn Alpha Seven,1753800000,VND
Phải thu các khách hàng khác,711795488940,VND
- Lý Trần Tiến,391021500000,VND
- Nguyễn Tuấn Vũ,133295100000,VND
- Công ty TNHH Cung ứng Vật tư Nguyên liệu Tây Nguyên,81628692427,VND
- Các khách hàng khác,105850196513,VND
