Chi_tieu,Gia_tri,Don_vi
5.400.000 cổ phần TNAC và9.375.000 cổ phần Công ty Cổ phần Đầu tư Phát triển Tân Sơn Nhất,1376230000000,VND
Từ ngày 11 tháng 7năm 2022 đến ngày 3tháng 12 năm 2022,61200000000,VND
Từ ngày 13 tháng 8năm 2022 đến ngày29tháng 11 năm 2022,57640000000,VND
Từ ngày 29 tháng 1năm 2022 đến ngày 7tháng 8 năm 2022,54300000000,VND
Công ty Cổ phầnThành ThànhNam,47912018000,VND
Công ty Cổ phầnNăng lượng TTC,24000000000,VND
Bà Huỳnh ThảoLinh,17886676389,VND
Công ty Cổ phầnĐầu tư ThànhThành Công,8580000000,VND
Công ty Cổ phầnĐầu tự Kiến trúc Xâydyrng Toàn ThịnhPhát,6525694445,VND
Hoa Đồng,825000000,VND
TỔNG CỘNG,1655099388834,VND
Từ ngày 29 tháng 4 năm 2022 đến ngày 9 tháng 11 năm 2022,219584200000,VND
Công ty Cổ phần Thực phẩm CJ Cầu Tre,156000000000,VND
TỔNG CỘNG,375584200000,VND
