Chi_tieu,Gia_tri,Don_vi
Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Hà Nội,5199401952435,VND
Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Thành Công,5164540368584,VND
Ngân hàng BNP Paribas (i),1460307693293,VND
Ngân hàng TNHH Woori Việt Nam - chi nhánh Bắc Ninh,761750000000,VND
Ngân hàng TNHH MTV HSBC Việt Nam (ii),3482825007264,VND
Quỹ bảo vệ môi trường,10118000000,VND
Ngân hàng TNHH Woori Việt Nam - chi nhánh Bắc Ninh (iii),949200000000,VND
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Hà Thành,659896665647,VND
Ngân hàng TMCP Kỹ thương Việt Nam,783624664682,VND
Nguyễn Thị Tổ Hoài,325000000000,VND
