Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,70034322456,VND
Tạm ứng,15761189787,VND
Đặng Văn Hảo,3107603167,VND
Nguyễn Tiến Đồng,4310000000,VND
Vũ Công Khanh,745000000,VND
Các đối tượng khác,7598586620,VND
"Cảm cố, ký cược, ký quỹ",13023468152,VND
Công ty Vật liệu xây dựng và Xây lắp thương mại BMC (1),5100000000,VND
"Các khoản ký quỹ, ký cược khác",7923468152,VND
Phải thu khác,41249664517,VND
Phải thu về hoạt động hợp tác đầu tư,22147411655,VND
Công ty CP Đầu tư thương mại dịch vụ Đức Trí Tín (2),1526534920,VND
