Chi_tieu,Gia_tri,Don_vi
Vay ngắn hạn,359778727616,VND
- Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai,28933000000,VND
- Ngân hàng TMCP ĐT&PT Việt Nam - CN Gia Lai,257391363779,VND
- Ngân hàng TMCP Phương Đông VN - CN TPHCM,18000000000,VND
- Ngân hàng Standard Chartered Bank (HK) Ltd - USD,2287800000,VND
- Shinhan Bank (KRW),5193524448,VND
- Tradewind Invest LLC,8325189072,VND
- Công ty CP ĐT&PT Điện năng Đức Long Gia Lai,30155896726,VND
- Các đối tượng khác,9491953591,VND
Các khoản mượn bằng tiền,43720379480,VND
- Công ty CP Dịch vụ Bảo vệ Đức Long Gia Lai,140361504,VND
- Phan Đình Trung,42800000000,VND
- Các đối tượng khác,780017976,VND
Vay dài hạn đến hạn trả,263343274696,VND
- Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai,70500000000,VND
- Ngân hàng TMCP ĐT&PT Việt Nam - CN Gia Lai,58065858000,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai,11174508800,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN TP HCM,122407187896,VND
- Ngân hàng TMCP Quốc Dân - Sở giao dịch,1195720000,VND
Trái phiếu phát hành đến hạn trả,371069347003,VND
